goodreads_book_id,tag_id,count
19581,14821,1772
19581,11743,385
19596,21689,68
19631,27669,714
19631,11743,391
19661,11743,327
19668,11743,778
19668,30358,536
19670,11743,693
19670,30358,447
19674,11743,380
19674,30358,237
19675,11743,687
19675,30358,440
19687,11743,512
19687,30358,313
19688,11743,40
19688,30358,34
19691,11743,2069
19691,30358,1200
19707,11743,478
19707,30358,316
19793,27095,160
19793,21689,106
19797,21689,62
19797,3027,41
20082,26771,265
20082,11305,245
20249,26771,290
20249,11743,102
20252,11743,133
20252,26771,96
20253,26771,410
20253,11743,149
20413,23831,876
20417,26771,570
20417,11743,207
20563,7457,787
20563,11743,355
20564,7457,1663
20564,11743,678
20995,21689,215
20995,27095,103
21031,11743,325
21060,11305,1270
21060,33114,503
21323,14821,72
21323,11743,29
21324,11305,543
21324,13547,446
21325,11305,702
21325,13547,558
21326,11305,1749
21326,13547,1434
21327,11305,549
21327,13547,426
21328,13547,490
21328,11743,152
21329,11305,804
21329,13547,652
21330,11305,632
21337,14821,669
21337,30358,172
21337,11305,136
21337,20939,116
21340,14821,447
21340,11743,176
21343,5951,957
21343,21689,397
21348,11743,859
21348,27669,446
21362,14821,366
21362,11743,194
21436,20939,585
21445,20939,721
21445,11743,291
21484,14487,79
21484,11743,55
21611,26771,678
21611,11743,298
21618,26771,313
21618,11743,131
21671,20939,1087
21671,11743,903
21671,8517,391
21681,20939,418
21681,11743,228
21681,8517,171
21683,20939,344
21683,11743,189
21683,8517,130
21685,20939,682
21685,11743,383
21685,8517,278
21686,20939,1558
21686,11743,1258
21686,30358,1023
21704,20939,730
21704,8517,658
21704,11743,603
21704,21672,296
21717,20939,416
21717,30358,360
21717,8517,311
21718,20939,601
21718,30358,429
21718,8517,370
21719,20939,334
21719,30358,254
21719,8517,247
21720,20939,216
21720,30358,171
21721,20939,270
21721,30358,230
21722,20939,240
21722,8517,202
21726,14821,420
21726,11743,400
21727,11743,264
21727,30358,196
21727,20939,126
21745,30358,563
21745,11743,459
21796,11743,173
21796,30358,124
21996,21689,2115
22026,11743,282
22026,8517,108
22028,11743,214
22028,8517,96
22028,18869,75
22034,11743,2631
22034,7457,1302
22175,11743,237
22175,27669,217
22188,33114,1071
22188,6750,411
22192,6750,196
22192,33114,161
22193,33114,371
22193,6750,134
22200,26771,913
22200,8755,776
22205,33114,2182
22205,26138,1298
22206,11743,1402
22206,14821,378
22207,11743,346
22232,33114,3124
22283,11743,1650
22283,8055,207
22284,11743,1107
22284,14821,220
22285,11743,952
22288,11743,1169
22288,14821,1054
22288,27669,359
22290,15048,122
22304,11743,318
22304,27669,81
22320,11743,896
22320,26771,727
22321,26771,331
22321,8755,303
22321,11743,269
22322,11743,493
22322,26771,310
22323,26771,607
22323,8755,508
22323,11743,355
22325,26771,482
22325,8755,428
22325,11743,344
22326,26771,464
22326,8755,431
22326,11743,317
22327,23743,278
22327,4605,153
22327,7457,151
22327,21689,133
22328,11743,692
22328,26771,665
22358,13547,230
22369,13547,168
22374,7739,112
22374,13547,76
22411,20939,93
22411,30358,68
22416,13547,452
22417,26771,126
22418,13547,180
22420,13547,138
22421,13547,158
22435,26816,1736
22435,21689,708
22435,23569,479
22463,26816,2943
22463,21689,1817
22463,7457,1008
22469,13547,105
22543,26816,1460
22543,21689,676
22584,26771,696
22584,11743,447
22590,26771,1535
22590,11743,867
22628,11743,5424
22632,23471,968
22632,7457,332
22632,21689,163
22649,6750,706
22649,11743,212
22680,4605,515
22680,21689,240
22686,6750,476
22686,11743,124
22695,11743,833
22695,6750,550
22875,11305,148
22896,11743,859
22896,11305,717
22904,11743,524
22904,27669,514
22904,7457,311
22911,11743,464
22911,7457,262
22917,7457,2827
22917,11305,1553
22995,23743,88
22995,30208,73
22995,7457,70
23031,11743,444
23196,11743,241
23217,6750,784
23217,20939,578
23217,26138,243
23217,11743,218
23219,6750,1260
23219,26138,463
23219,11743,315
23220,6750,1237
23220,20939,851
23220,11743,371
23220,26138,364
23221,33114,545
23221,26138,200
23221,6750,178
23223,6750,710
23223,26138,434
23223,11743,178
23224,33114,835
23224,22973,471
23225,33114,857
23225,22973,466
23225,26138,325
23228,33114,1363
23232,33114,504
23232,23831,331
23289,7457,350
23289,27669,239
23289,11743,234
23316,21689,383
23316,15048,137
23419,23471,990
23419,21689,446
23422,21689,177
23426,23471,306
23426,11743,223
23454,11305,2874
23454,11743,299
23522,21689,608
23522,11743,359
23522,11305,286
23529,13547,513
23534,23831,111
23534,11743,76
23577,21689,553
23577,15048,435
23686,19052,1348
23686,11305,81
23753,11305,332
23754,11305,3184
23754,13547,2153
23772,23605,1817
23807,14821,2470
23807,11743,2105
23814,7457,1061
23814,11743,649
23814,1691,565
23875,11743,180
23876,11743,624
23876,7457,201
23878,11743,1152
23878,7457,554
23884,11743,366
23884,14487,128
23884,7457,96
23885,11743,204
23885,27669,131
23885,17639,58
23887,17639,67
23919,7457,2032
23919,23831,1645
23940,11743,619
23940,7457,206
23955,11743,1489
23955,8055,322
23960,11743,163
23960,8055,39
23965,11743,269
23966,11743,304
23966,8517,67
24019,8130,72
24093,11305,733
24093,33114,564
24094,11305,2753
24094,33114,1160
24096,21689,147
24100,11743,694
24100,7457,314
24113,26816,1386
24113,21689,1288
24128,7457,3881
24128,23743,2602
24128,27438,1480
24137,14487,1245
24137,33114,706
24137,14467,312
24178,7457,5641
24178,11743,3568
24192,11743,1549
24192,30358,643
24192,20939,605
24213,7457,9065
24213,11305,4977
24215,7457,65
24215,11305,48
24244,20939,748
24244,8517,380
24271,11305,498
24271,11743,223
24280,7457,12407
24280,11743,3888
24335,7457,484
24337,11305,6357
24337,33114,2742
24384,11743,322
24408,14487,603
24408,33114,254
24408,11743,224
24431,11305,2822
24431,33114,1268
24472,14487,909
24472,11743,526
24475,21689,359
24476,20673,275
24476,21689,243
24494,15048,278
24583,7457,10669
24583,11743,4383
24687,21689,322
24724,11743,329
24731,11743,548
24761,11305,797
24761,33114,492
24761,11743,358
24765,33114,3233
24765,10064,2132
24766,33114,923
24766,11305,794
24766,22973,316
24767,33114,545
24767,11305,493
24768,33114,1822
24768,10064,1562
24769,33114,464
24769,11305,442
24770,33114,6804
24770,10064,4021
24779,11305,2081
24779,33114,421
24779,11743,319
24780,11305,3816
24780,33114,744
24780,11743,576
24781,11305,2204
24781,33114,465
24781,11743,334
24782,11305,2038
24782,33114,429
24782,11743,321
24784,11305,2676
24784,33114,544
24784,11743,409
24790,21689,225
24796,14487,418
24796,11743,405
24800,14821,3165
24800,11743,2281
24807,15048,430
24807,11743,110
24807,21689,100
24812,15048,332
24813,15048,347
24814,15048,334
24814,11743,107
24815,15048,360
24816,15048,355
24818,15048,337
24830,26771,1116
24830,27669,1006
24861,11743,856
24861,7457,599
24861,23471,220
24870,26771,263
24929,11305,441
24929,11743,425
24937,11305,168
24937,21689,84
24938,20673,24
24938,11305,10
24963,11305,333
24963,11743,293
24965,21689,285
24965,7457,125
24983,26771,1060
24983,14487,907
25014,21689,424
25014,26816,342
25017,21689,619
25017,26816,327
25019,4605,714
25052,11743,83
25053,11743,78
25078,21689,405
25078,10304,111
25099,11305,1971
25099,13547,1298
25100,11305,1733
25100,13547,1162
25101,11305,1583
25101,13547,1019
25102,11305,1400
25102,13547,902
25103,11305,1187
25103,13547,737
25104,11305,1098
25104,13547,682
25105,11305,1225
25105,13547,788
25106,13547,860
25106,11743,384
25148,11743,206
25176,20939,534
25176,11743,81
25179,13547,1860
25190,10825,687
25190,11743,243
25190,26138,187
25200,11743,757
25200,14487,411
25295,11305,630
25295,11743,56
25307,21689,472
25346,14487,1302
25346,33114,600
25346,23831,582
25347,14487,237
25347,14467,61
25350,11743,281
25350,26771,267
25354,11743,972
25354,7457,146
25365,11743,500
25365,20939,312
25373,33114,1918
25373,26138,852
25378,20673,441
25403,11743,188
25403,23471,105
25460,21689,394
25657,11743,254
25657,15048,121
25669,21689,714
25698,10245,1223
25698,21689,561
25698,23471,473
25698,7457,351
25790,11305,111
25790,21689,40
25807,11743,585
25807,7457,419
25807,20939,352
25807,8517,322
25955,21689,193
25955,9318,46
26023,6750,290
26023,21689,253
26023,15048,238
26046,26138,1069
26046,11305,455
26050,26138,882
26050,20939,200
26085,13547,150
26097,11743,287
26101,11743,287
26101,27669,193
26114,11743,433
26123,21689,260
26123,27095,84
26324,21689,195
26329,27095,329
26329,5951,243
26435,21689,462
26435,30241,427
26506,26138,136
26506,11743,100
26506,6750,85
26581,10825,21
26581,11743,18
26581,11305,10
26582,10825,857
26582,11743,496
26582,11305,488
26596,23831,1139
26596,7457,97
26599,23831,929
26599,7457,85
26661,21689,52
26722,11743,271
26722,30358,257
26999,11305,1230
26999,11743,778
26999,20939,430
26999,15048,277
27000,15048,376
27001,11305,542
27001,15048,322
27001,11743,317
27002,11305,981
27002,11743,665
27002,20939,340
27002,15048,244
27003,11305,3538
27003,11743,2260
27003,20939,1596
27126,6750,473
27126,15048,383
27126,19742,219
27208,11743,515
27252,14487,1568
27252,11743,501
27297,23471,965
27297,7457,350
27297,21689,275
27298,14487,535
27298,11743,157
27323,21689,1145
27333,21689,1118
27333,10708,401
27333,26816,357
27397,21689,376
27398,21689,256
27494,7457,1605
27494,11743,257
27523,7077,883
27525,7077,291
27525,11743,260
27526,7077,335
27526,11743,313
27528,11743,477
27528,7077,439
27530,7077,341
27530,11743,307
27712,11305,4970
27712,7457,1133
27822,26138,92
27822,23831,75
27999,27669,500
27999,11743,370
28078,14487,1957
28078,11743,772
28116,4605,149
28116,19742,133
28184,20939,637
28184,11743,441
28184,1746,247
28186,11305,10652
28186,33114,4885
28187,11305,16461
28187,33114,7898
28194,33114,2751
28194,11305,2452
28195,11305,368
28212,21689,823
28239,1746,280
28239,21689,221
28248,11305,1221
28249,11743,273
28250,11305,2971
28251,11305,2863
28351,23605,364
28351,11743,125
28381,7457,1393
28381,11743,972
28407,7457,669
28407,11743,410
28481,11305,1768
28482,11305,1127
28482,11743,79
28483,11305,538
28484,11305,1105
28484,11743,79
28485,11305,401
28485,11743,97
28507,11305,1190
28507,11743,85
28541,11305,2610
28547,11305,2173
28553,11305,269
28553,11743,252
28553,33114,203
28568,20939,272
28568,30358,184
28568,11743,173
28568,8517,171
28634,11743,514
28635,11743,309
28676,11743,2616
28676,14821,1721
28689,11305,393
28689,11743,177
28691,11305,1561
28691,11743,103
28695,11305,812
28695,26771,514
28698,11305,222
28698,11743,82
28700,11743,380
28703,11743,382
28734,11305,1660
28735,11305,532
28747,27669,561
28747,11743,435
28759,11305,2068
28759,11743,150
28760,11305,1695
28815,5951,476
28815,21689,423
28815,27095,164
28859,11743,314
28862,7457,3857
28862,23471,3253
28866,26138,774
28866,22973,768
28876,11305,5482
28876,14487,888
28877,14821,1993
28877,11743,1634
28877,30358,1359
28881,15048,1912
28881,11743,876
28899,28422,205
28899,33114,61
28921,11743,3035
28921,14487,1287
28922,11743,534
28922,14487,194
28923,11743,589
28923,14487,196
28923,20939,126
28940,11743,606
28940,14487,141
29022,7457,385
29022,21689,302
29022,4605,224
29034,23743,595
29034,7457,389
29034,9886,161
29036,26816,336
29036,21689,221
29044,11743,3681
29044,20939,1368
29059,11743,2462
29059,8055,350
29127,11305,726
29127,33114,463
29187,11305,2100
29187,11743,203
29209,21689,987
29254,23471,170
29291,23605,1014
29393,20673,54
29394,11305,1650
29394,11743,249
29394,10731,198
29396,11305,4853
29396,11743,415
29397,26771,392
29397,8755,155
29484,27669,88
29484,11743,71
29484,2690,57
29486,21689,286
29486,19742,132
29501,21689,790
29501,23471,512
29547,6750,1075
29547,11743,325
29579,26771,5405
29579,11743,2364
29580,26771,2506
29580,11743,1023
29581,26771,2775
29581,11743,1144
29582,26771,1352
29582,11743,587
29641,7457,699
29641,26138,213
29744,27669,284
29744,7457,57
29797,7457,1693
29797,11743,1028
29797,7077,784
29800,13547,1237
29801,13547,794
29802,13547,685
29923,14487,425
29923,11743,188
29925,14487,670
29925,11743,308
29946,11743,631
29946,23471,259
29948,11743,141
29948,26138,65
29981,14821,329
29981,7457,299
29981,11743,227
29999,20939,1925
29999,11743,1302
29999,7457,1083
30005,20939,436
30005,11743,400
30005,8517,263
30005,21672,224
30013,26771,1282
30013,11743,551
30016,26771,1076
30016,11743,408
30036,11305,1720
30036,11743,190
30043,11743,421
30043,27669,185
30065,14821,560
30065,13547,484
30068,30358,376
30068,20939,375
30068,11743,302
30069,14821,702
30069,13547,597
30071,14821,454
30118,23831,4793
30119,23831,9108
30120,6960,251
30120,15048,242
30122,23831,398
30125,23831,133
30183,33114,3791
30183,11305,2601
30183,22973,1864
30224,11305,611
30224,22973,420
30224,26138,300
30225,22973,611
30225,11305,485
30226,11305,642
30226,22973,427
30226,26138,306
30228,22973,605
30228,11305,458
30240,11305,814
30240,22973,504
30240,26138,343
30241,22973,877
30241,11305,840
30242,26138,385
30243,11305,722
30243,22973,467
30243,26138,325
30244,22973,839
30244,11305,779
30245,22973,658
30245,11305,575
30246,22973,764
30246,11305,702
30248,22973,720
30248,11305,624
30259,11305,785
30259,22973,649
30260,11305,807
30260,22973,660
30262,11305,974
30262,22973,781
30263,11305,916
30263,22973,732
30264,11305,1807
30264,22973,1357
30271,22973,656
30271,11305,514
30273,22973,909
30273,11305,873
30274,22973,990
30274,11305,946
30281,11305,1551
30281,22973,1485
30289,23471,5093
30289,7457,2336
30289,21689,1187
30292,23471,801
30292,7457,155
30292,21689,108
30324,33114,1110
30324,11305,944
30334,11305,899
30334,33114,462
30343,20939,136
30343,26138,134
30347,26138,153
30347,20939,131
30474,23471,2150
30474,21689,1940
30512,11743,430
30593,11743,523
30593,7457,241
30597,7457,4981
30597,11743,1457
30633,7077,94
30633,21689,82
30633,30241,60
30636,7077,267
30636,30241,246
30658,7457,80
30658,23471,65
30659,7457,1112
30672,14487,175
30672,26371,114
30852,21689,382
30852,11743,283
30868,11743,2162
30919,7457,32
30919,11743,19
30933,7457,2079
30933,11743,1722
31072,11743,564
31072,7457,218
31087,14487,363
31087,11743,60
31098,1642,15
31099,6750,491
31099,11743,140
31100,11743,110
31100,26138,68
31101,6750,867
31101,11743,217
31101,26138,184
31106,6750,437
31106,11743,143
31122,11743,1729
31122,7457,1680
31122,33114,997
31157,7077,116
31157,11743,95
31168,7457,1296
31168,11743,346
31168,26138,123
31173,7457,3408
31173,11743,944
31173,26138,322
31175,11743,264
31175,7457,151
31178,11743,441
31181,11743,588
31196,11743,825
31196,7457,640
31231,11743,243
31231,30358,232
31231,10866,74
31242,7457,3543
31242,11743,1369
31244,7457,1372
31244,11743,521
31250,7457,1646
31250,11743,491
31259,11743,724
31259,30358,572
31266,11743,151
31266,30358,90
31268,30358,180
31268,11743,158
31271,30358,111
31271,11743,97
31300,20939,1162
31300,11743,269
31300,8517,262
31304,20939,1124
31304,11743,276
31304,8517,243
31312,27095,218
31312,21689,194
31313,26138,856
31313,11305,351
31313,22973,291
31314,23605,217
31331,11743,286
31331,14821,171
31332,14821,926
31332,11305,761
31332,11743,634
31333,11743,305
31333,14821,245
31334,11743,191
31334,10825,179
31335,11743,333
31335,14487,305
31336,11305,1075
31336,11743,913
31337,14821,505
31337,11305,396
31338,14821,1158
31338,11305,911
31338,11743,749
31340,14821,814
31340,11305,640
31340,11743,580
31341,14821,544
31341,11305,431
31342,14821,431
31342,11305,330
31343,14821,235
31343,14487,62
31357,11305,319
31357,11743,193
31360,26771,2022
31360,11743,838
31374,20939,1187
31374,11743,253
31374,8517,226
31426,23831,419
31426,7457,183
31463,11743,1348
31493,11743,264
31493,15048,58
31548,7457,1406
31548,11743,1062
31555,26816,220
31623,20939,552
31623,11743,295
31741,11743,141
31741,27669,102
31795,23471,326
31795,21689,270
31818,21689,133
31819,23471,112
31819,21689,67
31862,23471,1321
31862,21689,222
31862,7457,146
31975,13547,117
32067,7457,3180
32067,26138,585
32071,7457,1432
32071,11743,880
32085,21689,1063
32127,21689,292
32127,23005,273
32145,21689,5264
32145,26816,2281
32234,11743,2571
32254,20939,524
32254,8517,300
32255,20939,508
32255,30358,303
32255,8517,205
32257,20939,565
32257,8517,338
32258,20939,559
32258,8517,322
32258,30358,317
32261,7457,6976
32261,11743,2281
32263,20939,1095
32263,8517,627
32263,30358,605
32276,26816,922
32276,21689,430
32349,11743,181
32349,21689,78
32370,21689,625
32370,19742,492
32416,14821,602
32416,8517,159
32418,14821,1213
32418,11743,1045
32418,30358,750
32421,14821,445
32421,30358,402
32422,14821,574
32422,11743,199
32423,11743,616
32424,14821,662
32424,11743,370
32426,14821,215
32426,20939,59
32428,14821,49
32429,14821,428
32429,11743,184
32429,30358,131
32430,14821,614
32430,11743,225
32432,14821,476
32432,11743,260
32433,14821,211
32433,11743,106
32433,30358,81
32434,11743,201
32434,30358,146
32435,14821,1182
32435,11743,302
32437,14821,345
32437,11743,186
32438,14821,263
32438,11743,102
32438,30358,69
32439,14821,315
32441,14821,382
32441,11743,311
32441,30358,279
32442,14821,478
32442,11743,202
32442,30358,129
32443,11743,106
32443,30358,78
32445,14821,319
32445,11743,124
32446,14821,152
32453,14821,370
32453,11743,126
32456,11743,128
32456,30358,100
32499,20939,1033
32499,8517,335
32501,20939,589
32501,11743,327
32502,20939,542
32502,11743,303
32504,20939,462
32504,8517,248
32504,11743,247
32505,20939,521
32505,11743,299
32506,20939,704
32506,8517,394
32506,11743,352
32507,20939,302
32507,11743,168
32508,20939,1252
32508,8517,609
32508,11743,607
32523,20939,356
32523,30358,166
32525,21689,101
32525,3027,100
32527,20939,472
32527,30358,210
32529,20939,158
32529,30358,80
32530,20939,200
32542,11743,2571
32542,20939,1115
32542,30358,989
32552,7457,487
32552,23831,315
32552,11743,167
32559,11743,319
32559,27669,233
32585,7457,79
32626,14821,1058
32626,11743,177
32626,27669,173
32628,14821,837
32628,11305,451
32628,11743,231
32636,11305,685
32636,33114,227
32638,33114,251
32638,11305,72
32638,14821,54
32650,7457,204
32669,11743,999
32669,30358,250
32682,11743,1177
32682,30358,801
32692,11743,790
32692,30358,274
32767,14821,1111
32767,11743,334
32767,7457,287
32769,14821,852
32769,11743,200
32769,11305,147
32807,11743,227
32807,1691,226
32812,7457,604
32812,11743,185
32827,7457,468
32827,26771,244
32827,11743,235
32827,1691,125
32829,7457,3357
32829,11743,1372
32831,1691,372
32979,20939,1694
32979,33114,513
32987,21689,360
33144,11743,216
33293,10245,588
33293,21689,333
33313,21689,2608
33333,7077,210
33333,21689,193
33335,21689,108
33335,26816,69
33356,11743,399
33356,26771,256
33418,26816,882
33418,21689,382
33418,23569,228
33426,26816,881
33426,21689,369
33426,23569,263
33441,11743,615
33441,15048,529
33441,11305,254
33443,20939,1193
33443,11743,225
33453,15048,764
33453,11743,715
33453,11305,467
33454,15048,847
33454,11743,739
33454,11305,633
33455,11743,471
33455,15048,452
33455,11305,169
33456,15048,1281
33456,11305,1044
33457,15048,606
33457,11743,557
33457,11305,512
33458,15048,489
33458,11743,462
33458,11305,303
33459,11743,412
33459,15048,402
33459,11305,249
33507,7457,4603
33507,11743,1807
33512,14487,1459
33512,11743,637
33547,14821,1588
33547,11743,276
33569,33114,526
33569,11743,318
33600,11743,1466
33609,14487,1519
33609,11743,294
33668,20939,785
33668,11743,335
33676,33114,1003
33676,11305,723
33676,26771,545
33722,6750,3297
33722,26138,1066
33722,11743,932
33723,6750,204
33723,27669,46
33723,11743,40
33724,6750,4018
33724,26138,1783
33726,26138,638
33726,6750,266
33726,8055,138
33727,26138,992
33727,6750,414
33727,8055,238
33729,26138,694
33729,6750,328
33729,11743,151
33732,26138,783
33732,6750,279
33732,8055,174
33770,6750,203
33770,11743,73
33808,11743,284
33808,30358,214
33808,20939,136
33810,11743,379
33813,11743,263
33813,30358,110
33820,11743,194
33820,30358,103
33820,20939,93
33896,11743,284
33896,14487,278
33906,33114,608
33926,6750,633
33926,11743,218
33926,27669,193
34053,7457,790
34053,11743,450
34057,7457,410
34057,11743,284
34057,1691,145
34072,13547,371
34080,23831,2104
34080,11743,148
34084,11305,4105
34084,11743,1382
34262,11305,798
34262,33114,565
34268,7457,6034
34268,11305,3591
34268,11743,1541
34295,11743,307
34295,6750,50
34310,11743,355
34312,11743,281
34312,6750,78
34451,21689,264
34451,14134,138
34452,21689,326
34484,11305,1803
34484,11743,894
34492,11305,2925
34492,33114,565
34492,11743,514
34494,11305,2265
34494,33114,849
34497,11305,11255
34497,11743,2094
34497,15048,1784
34498,11305,1358
34498,11743,584
34498,15048,515
34499,11305,4388
34499,11743,771
34499,15048,762
34501,11305,1057
34501,33114,581
34501,11743,549
34502,11305,3707
34502,11743,643
34502,15048,625
34503,11305,1916
34503,11743,325
34504,11305,2860
34504,15048,882
34504,11743,879
34506,11305,6319
34506,15048,1105
34507,11305,2797
34507,11743,1116
34507,15048,1057
34508,11305,880
34508,15048,152
34508,11743,134
34510,11305,1854
34510,15048,608
34510,11743,594
34511,11743,594
34511,15048,531
34517,11305,4367
34517,11743,739
34517,15048,721
34527,11305,3720
34527,11743,641
34527,15048,628
34529,11305,3444
34529,15048,593
34529,11743,559
34532,11305,4187
34532,11743,753
34532,15048,700
34534,11305,2308
34534,11743,431
34534,33114,352
34541,11305,3147
34541,11743,552
34541,15048,524
34548,21689,407
34548,4605,340
34548,15048,134
34605,14821,854
34605,11743,165
34760,21689,386
34871,14821,149
34871,11305,65
34897,11305,8255
34897,11743,886
34898,11305,389
34919,11305,499
34941,26771,359
34988,11305,445
34993,11743,867
34993,30358,554
35100,21689,144
35125,26771,212
35125,14821,183
35210,27095,233
35210,21689,176
35220,7457,2672
35220,11743,1469
35220,14487,881
35220,32130,365
35231,11305,6406
35231,11743,651
35233,11305,167
35233,10731,20
35332,7077,145
35354,20939,474
35354,11743,166
35430,26771,359
35476,21689,265
35488,4605,289
35488,21689,246
35519,7457,111
35539,20673,240
35539,4605,194
35539,21689,146
35729,22973,2233
35729,26138,2204
35743,11743,767
35743,7457,391
35805,11743,146
35816,26771,775
35816,11743,365
35921,26771,1025
35921,28247,316
35982,21689,836
35982,15048,833
36058,8517,242
36058,11743,220
36058,20939,158
36064,11743,267
36064,8517,212
36071,27095,263
36071,5951,179
36071,21689,153
36072,21689,2207
36072,27095,2112
36072,5951,1837
36076,5951,279
36076,21689,108
36076,27095,65
36086,26816,750
36086,21689,634
36159,11743,126
36315,14821,1086
36315,11743,283
36315,27669,236
36529,21689,1105
36529,7457,950
36529,4605,827
36638,11305,225
36638,11743,199
37034,14821,1578
37034,11743,557
37034,13446,384
37095,11743,644
37095,26138,216
37100,20939,193
37100,11743,103
37100,21672,88
37186,11305,685
37186,11743,465
37187,11743,186
37187,33114,143
37190,11305,1900
37296,20939,223
37296,11743,119
37297,20939,290
37297,11743,135
37298,20939,243
37298,11743,118
37300,20939,222
37300,11743,118
37301,20939,624
37301,11743,280
37301,30358,260
37302,20939,218
37302,11743,115
37303,20939,245
37303,11743,117
37304,20939,312
37304,11743,135
37338,10825,682
37338,26138,547
37398,11743,536
37398,14487,110
37415,7457,3838
37415,11743,3380
37426,11743,697
37435,11743,6543
37435,14487,2035
37451,6750,223
37470,14487,7515
37470,11743,2081
37526,7457,1437
37526,23743,1235
37526,27438,891
37526,9886,530
37586,26771,249
37619,14487,266
37619,11743,150
37677,7457,704
37677,11743,393
37732,33114,1889
37732,11743,1131
37737,11743,144
37738,11743,227
37739,33114,323
37739,11743,312
37741,11743,513
37743,33114,1324
37743,26138,526
37781,11743,3951
37781,7457,2941
37781,1746,1294
37781,14487,1291
37793,23743,2694
37793,9886,912
37793,11743,703
37847,21689,344
37847,4605,97
37875,21689,96
37875,5951,57
38030,6750,242
38030,20939,188
38030,11743,169
38169,11743,680
38180,11743,718
38210,21689,217
38262,7457,1625
38262,11743,714
38296,7457,2311
38296,11743,1039
38296,14487,700
38315,21689,562
38315,10245,454
38315,5951,369
38333,11743,262
38412,26816,666
38412,21689,616
38447,11743,9562
38447,7457,5711
38462,11743,959
38462,7457,586
38500,11743,657
38501,11743,850
38501,7457,231
38502,11743,202
38502,27669,88
38503,11743,224
38503,27669,192
38505,11743,222
38529,26138,402
38529,22973,378
38548,26138,484
38548,22973,449
38562,26138,366
38562,22973,351
38568,22973,703
38568,26138,683
38619,11305,2511
38619,22973,1660
38703,33114,322
38703,11743,173
38709,33114,4277
38709,11743,3049
38723,21689,593
38739,21689,325
38739,4605,177
38743,21689,524
38787,11743,338
38855,32130,72
38980,33114,2666
38990,13547,2079
39020,21689,1362
39026,30358,244
39026,11743,166
39026,20939,114
39028,30358,353
39028,11743,281
39028,20939,159
39030,30358,486
39030,20939,398
39030,11743,344
39030,14821,344
39031,30358,519
39031,11743,360
39031,14821,244
39032,30358,216
39032,11743,145
39032,20939,83
39033,20939,406
39033,11743,268
39033,14821,209
39045,6750,283
39045,11743,240
39662,14821,1878
39662,11743,1640
39664,11743,230
39792,20939,312
39792,8517,200
39792,30358,65
39795,20939,547
39795,11743,288
39796,20939,333
39796,8517,244
39796,11743,179
39798,20939,250
39798,8517,207
39798,11743,147
39799,20939,257
39799,8517,197
39799,11743,151
39801,20939,353
39801,8517,228
39801,11743,210
39916,13547,226
39963,14487,477
39963,33114,281
39963,11743,199
39980,14487,408
39980,33114,285
39988,33114,1019
39988,6960,722
39999,14487,3844
39999,33114,1804
40024,20939,1756
40024,14487,1654
40024,11743,1317
40067,21689,633
40102,21689,6003
40136,21689,263
40158,11305,2176
40158,33114,931
40159,11305,1799
40159,33114,813
40168,21689,77
40173,15048,956
40173,21689,854
40189,21689,698
40200,14487,1318
40200,11743,818
40217,11305,1391
40217,26138,187
40217,11743,164
40223,11305,419
40223,26138,265
40223,11743,231
40271,11305,923
40271,11743,170
40289,26771,126
40289,11743,74
40290,11305,1859
40290,11743,358
40293,26771,322
40293,11743,220
40313,26138,304
40313,20939,152
40313,11743,102
40317,20939,1611
40317,11743,489
40317,15048,417
40320,26138,403
40320,20939,181
40320,6750,147
40329,20939,501
40329,26138,207
40329,11743,188
40331,20939,1813
40331,11743,581
40331,15048,471
40331,6750,410
40395,26771,1023
40395,11305,800
40425,7457,959
40425,11743,590
40425,1691,453
40440,11743,3617
40440,20939,2613
40445,26771,1487
40445,8755,582
40445,11743,523
40465,11743,365
40465,15048,174
40470,11743,505
40471,11743,351
40482,20939,174
40482,30358,155
40483,10825,530
40483,11743,370
40483,7457,151
40493,14487,1551
40493,11743,1119
40493,14467,433
40493,11305,405
40496,7457,388
40496,11743,324
40496,14487,183
40526,11743,477
40580,21689,734
40580,15048,132
40710,30358,154
40710,11743,107
40722,11743,382
40745,21689,889
40745,27095,402
40923,4605,842
40923,21689,340
40929,4605,1134
40929,21689,511
40992,11305,953
40992,11743,263
41069,26771,369
41069,11743,198
41193,11743,1068
41219,11743,1740
41219,14487,891
41424,11152,894
41424,11305,887
41424,26138,879
41490,20939,443
41490,11743,127
41502,14487,669
41502,14467,219
41502,11743,208
41667,11743,640
41667,33114,614
41681,11743,1826
41684,7457,1528
41689,11743,277
41689,14487,215
41689,30358,196
41698,11743,211
41698,1691,201
41698,30358,144
41701,11743,259
41701,30358,179
41704,11743,224
41704,1691,218
41704,30358,127
41706,11743,342
41706,1691,291
41706,30358,211
41707,1691,318
41707,11743,305
41710,11743,268
41710,1691,262
41710,30358,179
41716,1691,366
41716,11743,358
41716,30358,225
41804,26771,3795
41804,11743,1681
41804,7457,876
41810,11743,381
41810,26771,298
41811,26771,1629
41811,11743,609
41820,26771,272
41821,26771,982
41821,11743,430
41865,33114,16446
41865,11305,14288
41899,33114,1430
41899,11743,1342
41913,11743,834
41918,21689,399
41950,11743,361
41950,6750,108
41951,11743,396
41951,6750,114
41958,11743,314
41958,26138,76
41962,11743,288
41962,6750,84
41967,11743,403
41967,6750,118
41967,26138,95
41977,26138,196
42038,23831,2685
42038,7457,1334
