book_id,user_id,rating
6895,303,4
6917,303,3
7777,303,4
7988,303,5
8175,303,4
8276,303,5
8845,303,4
9060,303,3
9172,303,4
9579,303,3
9995,303,3
8946,304,5
9473,304,4
9473,304,3
6961,305,3
9878,305,3
9939,305,3
2499,306,3
3322,306,2
3699,306,3
4003,306,3
4250,306,3
4719,306,3
4746,306,2
5448,306,3
5717,306,4
5739,306,2
5908,306,2
6021,306,3
6662,306,3
6927,306,2
7001,306,1
7836,306,2
8357,306,2
8366,306,2
8558,306,3
8726,306,3
385,307,4
870,307,5
973,307,2
983,307,4
1046,307,3
1125,307,3
1252,307,5
1302,307,3
1410,307,3
1595,307,4
1678,307,3
1732,307,3
1738,307,5
1741,307,5
2051,307,4
2284,307,5
2335,307,4
2367,307,3
2496,307,3
2761,307,5
2818,307,4
2831,307,5
2925,307,3
2953,307,4
3064,307,3
3207,307,3
3229,307,3
3261,307,4
3296,307,4
3586,307,4
3650,307,4
3973,307,5
4131,307,3
4240,307,3
4563,307,3
4610,307,3
4728,307,3
4772,307,5
4887,307,4
4983,307,3
5041,307,1
5313,307,4
5452,307,3
5476,307,3
5545,307,4
5551,307,4
5665,307,2
5861,307,3
6078,307,1
6191,307,4
6212,307,2
6501,307,4
6510,307,1
6921,307,3
7615,307,3
7898,307,2
7917,307,2
8156,307,2
8347,307,5
8549,307,3
8721,307,5
9116,307,2
9726,307,3
6468,308,3
9208,308,4
9367,308,5
6037,309,5
6997,309,4
1988,310,4
2080,310,5
2613,310,5
2652,310,3
3952,310,5
4178,310,4
4607,310,5
5241,310,3
5819,310,4
5820,310,5
5869,310,5
5932,310,4
6837,310,5
7049,310,5
7096,310,5
7133,310,4
7199,310,5
7458,310,4
7599,310,4
8366,310,5
9215,310,4
9542,310,5
9930,310,4
2349,311,1
2414,311,2
3187,311,3
3261,311,3
3361,311,3
4117,311,1
4285,311,4
4633,311,1
4823,311,3
5506,311,3
5625,311,3
5664,311,3
6321,311,3
6623,311,4
6636,311,3
6852,311,4
6997,311,4
7031,311,2
7155,311,3
7573,311,3
7873,311,3
7916,311,4
7924,311,3
8174,311,2
8348,311,4
8350,311,2
8553,311,3
8653,311,4
9600,311,4
9700,311,3
7025,312,3
7684,312,4
8848,312,3
9117,312,5
9405,312,5
9430,312,2
3734,313,4
6781,313,4
8818,313,3
9576,313,5
1,314,5
3,314,3
5,314,4
6,314,5
12,314,4
17,314,4
20,314,4
22,314,3
29,314,3
30,314,4
31,314,5
35,314,4
36,314,4
39,314,3
41,314,4
44,314,3
46,314,4
47,314,5
49,314,2
51,314,2
52,314,2
56,314,1
61,314,3
66,314,4
69,314,4
70,314,4
75,314,3
84,314,4
91,314,4
98,314,3
101,314,3
102,314,4
103,314,5
104,314,4
105,314,3
106,314,4
110,314,4
120,314,3
125,314,4
134,314,3
135,314,4
136,314,3
138,314,4
140,314,4
141,314,5
144,314,4
151,314,4
153,314,3
159,314,4
163,314,3
165,314,4
166,314,3
167,314,4
175,314,4
183,314,3
185,314,4
188,314,4
190,314,5
191,314,4
201,314,2
214,314,4
215,314,5
216,314,4
236,314,3
239,314,4
259,314,4
267,314,5
274,314,4
279,314,5
280,314,3
290,314,4
294,314,4
309,314,3
327,314,4
339,314,3
340,314,3
342,314,2
343,314,3
348,314,4
351,314,4
352,314,4
370,314,2
376,314,4
377,314,4
399,314,3
403,314,3
421,314,4
428,314,3
460,314,4
482,314,4
487,314,4
492,314,3
525,314,3
584,314,3
655,314,3
660,314,3
684,314,3
693,314,3
713,314,4
760,314,4
856,314,4
882,314,3
909,314,3
923,314,4
946,314,3
973,314,3
976,314,3
989,314,4
1002,314,4
1007,314,4
1008,314,4
1009,314,4
1030,314,4
1044,314,3
1046,314,3
1054,314,3
1118,314,3
1154,314,4
1173,314,4
1281,314,4
1290,314,4
1359,314,3
1373,314,3
1457,314,3
1531,314,4
1592,314,3
1615,314,4
1634,314,4
1682,314,4
1716,314,4
1718,314,3
1730,314,4
1817,314,3
1838,314,3
1854,314,4
2016,314,2
2017,314,4
2053,314,4
2054,314,3
2120,314,4
2135,314,4
2270,314,2
2294,314,4
2313,314,4
2447,314,3
2463,314,3
2553,314,3
2599,314,3
2630,314,3
2673,314,5
2683,314,4
2925,314,3
2935,314,5
3179,314,3
3220,314,5
3355,314,3
3420,314,4
3712,314,4
3914,314,4
3997,314,3
4002,314,3
4418,314,4
4705,314,4
4720,314,3
4908,314,4
4911,314,4
4977,314,2
5222,314,4
5328,314,3
5758,314,4
5770,314,4
5927,314,3
6069,314,5
6174,314,2
6533,314,4
6722,314,4
6815,314,3
7033,314,4
7293,314,4
7830,314,3
9663,314,3
2258,315,4
2690,315,4
2717,315,3
2752,315,5
2915,315,5
3043,315,3
3371,315,3
3429,315,4
3987,315,2
4001,315,4
4461,315,4
4486,315,3
4540,315,4
4786,315,4
5921,315,5
5954,315,5
6340,315,4
6482,315,2
6592,315,4
6621,315,5
6650,315,4
7271,315,5
7591,315,5
7765,315,4
7933,315,4
9312,315,3
7746,316,3
9374,316,5
6890,317,4
6964,317,1
7018,318,2
9544,318,3
817,319,4
960,319,4
974,319,4
988,319,4
1089,319,4
1142,319,4
1213,319,3
1278,319,2
1283,319,5
1329,319,5
1343,319,4
1362,319,3
1476,319,4
1519,319,4
1525,319,1
1528,319,4
1549,319,4
1572,319,5
1646,319,3
1722,319,5
1797,319,4
1895,319,5
1937,319,4
2109,319,4
2353,319,5
2406,319,3
2452,319,4
2487,319,4
2623,319,3
2674,319,4
2783,319,3
2825,319,4
2937,319,5
2959,319,3
2965,319,3
3002,319,3
3063,319,5
3082,319,5
3086,319,5
3174,319,4
3177,319,3
3244,319,3
3317,319,4
3395,319,5
3396,319,5
3407,319,2
3536,319,3
3595,319,5
3601,319,4
3642,319,3
3648,319,3
3660,319,5
3663,319,3
3764,319,5
3795,319,4
3826,319,4
3868,319,4
4016,319,4
4194,319,3
4534,319,4
4565,319,4
4571,319,4
4650,319,5
4806,319,3
5145,319,4
5229,319,4
5301,319,4
5463,319,4
5672,319,3
5735,319,4
5951,319,5
6246,319,4
6797,319,5
6891,319,4
7345,319,4
7886,319,4
7893,319,4
8103,319,4
8132,319,3
8403,319,5
8460,319,4
8750,319,3
8788,319,3
9409,319,3
9790,319,4
9984,319,5
5175,320,5
5287,320,5
5661,320,5
5672,320,5
5772,320,5
6011,320,5
6371,320,4
6492,320,5
6578,320,2
6865,320,5
7003,320,3
7124,320,5
7127,320,4
7282,320,4
7934,320,4
8035,320,5
8087,320,5
8867,320,4
8893,320,5
9270,320,4
9408,320,4
9424,320,5
9711,320,4
659,321,4
677,321,4
690,321,4
737,321,3
854,321,5
1060,321,3
1124,321,3
1389,321,2
1557,321,3
1624,321,4
1873,321,4
2002,321,4
2020,321,5
2290,321,4
2559,321,4
2627,321,5
2794,321,4
2926,321,3
3508,321,4
3703,321,4
3913,321,4
4013,321,4
4080,321,3
4298,321,4
4301,321,5
4758,321,3
7001,321,4
7046,321,4
8760,322,3
9038,322,3
9436,322,4
797,323,4
2060,323,5
3059,323,5
3135,323,4
3385,323,3
3694,323,5
3696,323,3
3747,323,4
3992,323,3
4145,323,3
4287,323,5
4405,323,4
4612,323,3
4643,323,4
4725,323,4
5226,323,3
5270,323,4
5453,323,4
5640,323,4
5691,323,5
5766,323,4
6414,323,4
6643,323,4
7178,323,4
7229,323,5
7654,323,4
8066,323,5
8486,323,4
8552,323,5
8632,323,4
8680,323,5
9219,323,5
9250,323,3
9354,323,4
9617,323,4
1432,324,4
1685,324,4
1709,324,4
1711,324,4
1725,324,4
1801,324,4
1918,324,4
1922,324,4
2028,324,4
2052,324,4
2181,324,4
2412,324,4
2657,324,4
2732,324,4
2740,324,4
2938,324,4
3011,324,3
3047,324,4
3137,324,4
3182,324,4
3255,324,4
3279,324,4
3352,324,4
3375,324,4
3456,324,4
3513,324,4
3552,324,4
3720,324,4
3806,324,4
3949,324,4
3998,324,4
4101,324,4
4106,324,4
4190,324,5
4237,324,4
4277,324,4
4317,324,3
4330,324,4
4387,324,4
4513,324,4
4592,324,4
4608,324,4
4642,324,4
4713,324,4
4795,324,4
4920,324,4
5265,324,4
5568,324,4
5949,324,4
6481,324,4
6535,324,3
6552,324,4
6566,324,4
6880,324,3
7080,324,4
7123,324,4
7238,324,4
7251,324,4
7454,324,4
8275,324,5
8371,324,4
8829,324,4
9006,324,3
9045,324,4
9070,324,5
9103,324,4
9147,324,4
9360,324,4
9432,324,5
9554,324,4
9803,324,4
708,325,5
1529,325,3
1663,325,4
1897,325,4
3912,325,2
4103,325,5
4360,325,2
5849,325,5
6351,325,2
8239,325,3
9790,325,2
7449,326,4
9637,326,4
9637,326,5
6414,327,4
8227,327,2
3479,328,3
7842,328,3
9759,328,4
9962,328,5
845,329,4
1035,329,3
1146,329,5
2143,329,4
2426,329,2
2526,329,4
2540,329,3
2569,329,4
2766,329,4
2805,329,3
3013,329,4
3055,329,4
3471,329,4
3635,329,5
3849,329,5
3915,329,4
4019,329,4
4118,329,2
4200,329,3
4454,329,4
5179,329,4
5202,329,5
5384,329,4
5429,329,4
5838,329,3
5980,329,1
6065,329,4
6371,329,4
6738,329,4
6935,329,5
7299,329,4
7336,329,3
7521,329,3
8294,329,4
8737,330,4
8882,330,3
7037,331,4
9114,331,5
9114,331,5
9114,331,5
3753,332,4
5398,332,4
5993,332,3
6212,332,4
6411,332,4
6623,332,4
7440,332,4
7660,332,4
8074,332,3
8280,332,4
8681,332,4
9036,332,3
9213,332,3
9299,332,3
9483,332,4
9961,332,2
6160,333,5
7639,333,5
8336,333,3
8946,333,5
9473,333,2
9801,333,2
9858,333,5
6473,334,3
6962,334,3
8108,334,2
9226,334,2
932,335,4
2747,335,2
3129,335,4
3588,335,3
3844,335,5
4395,335,5
4455,335,2
4697,335,4
4774,335,3
6104,335,3
6181,335,4
6307,335,3
6980,335,5
7812,335,3
8141,335,5
8666,335,5
8735,335,1
9006,335,3
2774,336,5
3623,336,4
3845,336,4
4377,336,5
4382,336,4
4626,336,4
4659,336,4
4923,336,5
4986,336,4
5164,336,5
5314,336,4
5501,336,4
5557,336,4
5585,336,4
5642,336,4
5680,336,5
5692,336,5
5834,336,4
5891,336,4
5966,336,4
6059,336,5
6159,336,5
6237,336,4
6294,336,4
6638,336,5
7007,336,4
7184,336,4
7219,336,5
7643,336,4
7719,336,4
7938,336,5
8006,336,5
8070,336,4
8299,336,5
8377,336,5
8644,336,4
9040,336,4
9154,336,4
9314,336,4
9563,337,5
9648,337,3
462,338,4
828,338,4
1265,338,5
1282,338,3
1310,338,4
1312,338,5
1370,338,5
1489,338,5
1544,338,1
1590,338,5
1613,338,4
1620,338,3
1692,338,2
1825,338,3
1888,338,4
2051,338,3
2176,338,5
2229,338,1
2252,338,2
2464,338,4
2508,338,5
2556,338,5
2559,338,4
2620,338,2
2869,338,5
2914,338,5
2926,338,4
3187,338,5
3364,338,4
3406,338,3
3540,338,4
3643,338,3
3828,338,5
3913,338,4
3994,338,4
4055,338,4
4584,338,4
4788,338,4
4994,338,5
5792,338,4
6389,338,4
6726,338,4
7155,338,3
7664,338,1
9078,338,4
4723,339,3
4958,339,4
6363,339,4
7810,339,2
8303,339,5
8333,339,4
8920,339,3
9716,339,3
8160,340,4
9251,340,2
351,341,3
352,341,5
449,341,2
460,341,3
491,341,2
517,341,5
643,341,2
645,341,1
685,341,3
781,341,3
783,341,2
817,341,3
849,341,2
862,341,5
927,341,4
931,341,4
970,341,3
1059,341,3
1074,341,4
1236,341,3
1383,341,4
1389,341,3
1421,341,3
1604,341,4
1616,341,4
1645,341,4
1754,341,5
1803,341,4
1957,341,3
2007,341,4
2011,341,3
2021,341,3
2068,341,5
2225,341,5
2278,341,3
2423,341,5
3036,341,5
3254,341,5
3432,341,5
3524,341,4
3657,341,3
3711,341,3
3730,341,3
3883,341,5
4069,341,4
4216,341,3
4282,341,1
4357,341,1
4603,341,3
4683,341,4
4686,341,3
4844,341,3
4964,341,4
5347,341,4
5605,341,5
6733,341,4
6816,341,3
6828,341,4
8197,341,4
9308,341,3
9546,341,4
9938,341,3
582,342,4
1078,342,3
2310,342,5
2329,342,2
2413,342,2
2557,342,4
3026,342,3
3109,342,2
3443,342,2
4016,342,3
4205,342,3
4268,342,3
4349,342,4
4392,342,3
4673,342,3
4798,342,4
4905,342,4
5777,342,4
5876,342,3
6076,342,4
6446,342,4
6465,342,3
6825,342,3
7070,342,4
7169,342,4
7278,342,4
8194,342,4
8281,342,4
8513,342,5
8870,342,5
9334,342,4
9498,342,4
128,343,4
267,343,5
302,343,4
336,343,4
404,343,5
437,343,5
521,343,4
610,343,5
659,343,2
678,343,3
689,343,5
710,343,4
749,343,5
754,343,5
785,343,3
791,343,4
870,343,5
874,343,5
882,343,3
906,343,3
924,343,3
963,343,5
1011,343,5
1016,343,3
1048,343,5
1068,343,3
1072,343,3
1091,343,4
1100,343,3
1150,343,3
1157,343,3
1176,343,4
1216,343,4
1237,343,5
1301,343,4
1310,343,5
1311,343,3
1317,343,4
1482,343,5
1485,343,4
1515,343,4
1581,343,3
1661,343,4
1672,343,4
1786,343,5
1826,343,4
1986,343,4
2133,343,4
2212,343,5
2234,343,4
2354,343,4
2524,343,5
2777,343,3
2823,343,4
2835,343,3
2842,343,3
2973,343,3
3003,343,3
3021,343,3
3035,343,4
3058,343,4
3136,343,3
3184,343,5
3190,343,4
3204,343,4
3209,343,5
3240,343,4
3570,343,5
3612,343,4
3671,343,5
3766,343,5
3861,343,5
4209,343,4
4362,343,4
4547,343,4
4600,343,4
4631,343,5
4839,343,4
4909,343,4
4912,343,3
5292,343,5
5790,343,4
6137,343,3
6177,343,4
6329,343,4
6352,343,3
6360,343,4
7645,343,4
8350,343,3
8501,343,5
8765,343,4
9185,343,4
4940,344,5
6060,344,4
6840,344,4
8975,344,3
9961,344,4
1124,345,3
1923,345,4
2193,345,3
2361,345,3
2425,345,3
2479,345,4
3250,345,4
3308,345,3
3406,345,2
3472,345,3
3555,345,2
3579,345,2
3597,345,5
3837,345,4
3896,345,4
3966,345,2
3979,345,4
4005,345,3
4510,345,2
5385,345,3
5734,345,3
5969,345,3
6242,345,4
6644,345,2
6675,345,4
6863,345,3
6919,345,2
7155,345,3
7205,345,3
7572,345,2
7641,345,3
7970,345,4
8416,345,3
8457,345,3
9170,345,1
9550,345,2
9639,345,2
9759,345,2
1516,346,3
1941,346,4
2011,346,3
2246,346,4
2307,346,4
2479,346,3
2570,346,3
2840,346,5
3064,346,1
3124,346,2
3481,346,3
3751,346,1
3952,346,5
4020,346,4
4106,346,2
4116,346,5
4128,346,2
4178,346,3
4239,346,5
4307,346,4
4418,346,5
4551,346,5
4563,346,2
4610,346,2
4635,346,3
4654,346,4
4836,346,5
4873,346,5
5407,346,4
5578,346,5
5625,346,3
5852,346,2
6033,346,5
6113,346,3
6479,346,4
7261,346,5
7359,346,3
7416,346,4
8045,346,5
8529,346,4
8582,346,3
8672,346,4
8722,346,5
9072,346,3
9264,346,2
9392,346,4
7540,347,3
8233,347,5
8815,347,2
9211,347,3
8639,348,4
9718,348,2
9809,348,3
9847,348,3
900,349,5
956,349,4
1544,349,4
1888,349,5
2958,349,4
3020,349,5
3048,349,4
3061,349,3
3085,349,4
3123,349,3
3133,349,3
3308,349,4
3321,349,4
3377,349,4
3581,349,4
3590,349,4
3625,349,4
3776,349,3
3828,349,3
3869,349,4
3916,349,4
3930,349,4
4104,349,2
4106,349,3
4120,349,5
4139,349,3
4232,349,4
4348,349,5
4394,349,4
4634,349,4
4699,349,4
4810,349,4
5258,349,4
5346,349,5
5420,349,5
5537,349,5
5556,349,3
5596,349,5
6173,349,5
6220,349,5
6242,349,3
6364,349,3
6612,349,3
6688,349,4
6895,349,3
7401,349,5
7507,349,3
7579,349,4
7651,349,3
7794,349,3
7842,349,3
7923,349,5
8697,349,3
8915,349,4
9359,349,4
9754,349,3
9834,349,3
8147,350,2
8485,350,4
5553,351,4
6707,351,4
7066,351,5
7366,351,4
7771,351,5
7874,351,5
7907,351,5
920,352,2
1315,352,5
1505,352,4
2117,352,4
2160,352,4
2812,352,5
2812,352,5
2884,352,4
3534,352,4
3547,352,3
3731,352,4
3960,352,3
4624,352,4
4660,352,3
5029,352,5
6122,352,5
6138,352,4
6582,352,3
7874,352,4
8054,352,5
8203,352,5
8203,352,5
8911,352,4
9038,352,1
9299,352,1
9650,352,4
7939,353,4
7983,353,3
8125,353,4
8267,353,4
8408,353,4
8595,353,5
8678,353,5
8702,353,4
8959,353,4
9015,353,4
9346,353,4
9364,353,5
9464,353,4
9593,353,3
9729,353,5
9918,353,2
8882,354,4
9858,354,3
5730,355,2
8403,355,4
8946,355,5
9858,355,5
1637,356,3
2300,356,5
3672,356,5
3683,356,5
3782,356,4
4120,356,3
4452,356,3
4507,356,5
4574,356,5
4630,356,3
5068,356,5
5113,356,5
5155,356,5
5173,356,5
5192,356,5
5203,356,3
5294,356,5
5398,356,5
5639,356,3
5765,356,5
5836,356,3
6112,356,5
6274,356,3
6330,356,3
6472,356,3
6720,356,5
6725,356,3
8053,356,5
8389,356,5
8789,356,4
8915,356,4
9157,356,3
9556,356,4
9744,356,5
8859,357,4
8902,357,5
2462,358,1
3209,358,3
3656,358,1
3766,358,3
3877,358,3
3993,358,4
4096,358,3
4547,358,4
4563,358,3
5054,358,5
5119,358,4
5614,358,4
5687,358,4
5790,358,4
5868,358,3
5916,358,4
5918,358,2
6107,358,4
6588,358,4
6631,358,4
6971,358,5
7239,358,5
7339,358,5
7659,358,4
8537,358,3
9651,358,5
6875,359,5
7974,359,5
8015,359,4
8023,359,2
1613,360,3
1703,360,3
1886,360,3
1915,360,2
1926,360,2
2337,360,3
3187,360,3
3269,360,3
3329,360,2
3379,360,3
3987,360,2
4059,360,2
4117,360,1
4468,360,4
4605,360,3
4828,360,3
4942,360,3
4972,360,4
5425,360,3
5634,360,4
5852,360,3
6623,360,2
6852,360,3
6917,360,3
7155,360,5
8664,360,3
8676,360,3
9624,360,3
2231,361,5
5840,361,3
6746,361,5
8269,361,1
8937,361,2
9363,361,1
9363,361,1
9759,361,4
9974,361,5
775,362,4
931,362,4
1025,362,2
1220,362,4
1385,362,4
1515,362,4
1539,362,5
1797,362,4
1928,362,4
2013,362,3
2027,362,4
2029,362,1
2085,362,3
2440,362,4
2441,362,4
2621,362,4
2945,362,4
2953,362,4
3092,362,2
3250,362,3
3703,362,4
3751,362,3
4106,362,4
4394,362,3
4660,362,4
5754,362,4
6351,362,1
6413,362,3
7552,362,3
7592,362,4
8600,362,4
308,363,3
477,363,3
624,363,3
653,363,1
724,363,3
912,363,4
996,363,3
1067,363,3
1102,363,3
1151,363,4
1181,363,3
1221,363,2
1226,363,3
1232,363,3
1267,363,4
1358,363,4
1390,363,3
1424,363,4
1477,363,3
1547,363,2
1600,363,4
1606,363,3
1617,363,2
1627,363,3
1694,363,3
1718,363,3
1749,363,2
1758,363,2
1811,363,2
1821,363,3
1856,363,4
1870,363,3
1959,363,3
2031,363,3
2054,363,3
2074,363,3
2094,363,3
2135,363,2
2138,363,2
2150,363,4
2202,363,3
2233,363,4
2245,363,2
2247,363,3
2264,363,2
2270,363,3
2288,363,3
2296,363,3
2351,363,3
2393,363,3
2429,363,4
2502,363,3
2522,363,2
2745,363,3
2800,363,2
2923,363,3
3025,363,3
3108,363,3
3109,363,2
3262,363,3
3443,363,2
3568,363,3
3620,363,3
3680,363,3
3744,363,3
3772,363,1
3876,363,3
4095,363,1
4110,363,3
4127,363,3
4131,363,4
4137,363,2
4250,363,4
4614,363,1
4772,363,2
4797,363,3
4908,363,4
5007,363,2
5089,363,4
5166,363,2
5167,363,4
5282,363,3
5514,363,2
5667,363,3
5688,363,4
5766,363,4
6391,363,3
6402,363,3
6510,363,3
6826,363,3
7546,363,3
7644,363,3
8090,363,3
8143,363,3
8216,363,3
8525,363,1
8795,363,3
3479,364,1
7881,364,3
8238,364,5
9080,364,3
4786,365,3
5091,365,5
5416,365,5
8230,365,5
8277,365,4
629,366,2
1154,366,4
1239,366,4
1624,366,4
2298,366,4
2328,366,2
2564,366,3
2817,366,2
2822,366,3
3126,366,4
3314,366,2
3675,366,3
3979,366,2
4067,366,3
4130,366,2
4722,366,3
5187,366,3
6322,366,3
6322,366,3
6390,366,3
6405,366,3
6447,366,2
6496,366,3
6695,366,4
6798,366,4
6880,366,4
7205,366,4
7569,366,5
7917,366,2
8188,366,2
8664,366,3
9025,366,2
9247,366,4
9714,366,3
9721,366,3
9743,366,3
10000,366,4
3903,367,3
3954,367,3
4015,367,3
4202,367,5
4969,367,5
5054,367,3
5241,367,3
6326,367,4
7090,367,4
7952,367,5
8676,367,3
8923,367,4
9004,367,5
9178,367,3
9264,367,4
9425,367,4
9997,367,4
34,368,4
49,368,2
52,368,1
56,368,1
64,368,2
78,368,3
92,368,3
96,368,2
99,368,3
108,368,3
124,368,5
140,368,3
144,368,4
173,368,3
181,368,3
196,368,4
201,368,1
211,368,3
213,368,3
228,368,3
236,368,4
238,368,2
249,368,2
258,368,3
270,368,3
291,368,2
295,368,3
297,368,3
298,368,3
304,368,3
310,368,3
312,368,4
322,368,3
360,368,4
377,368,3
380,368,3
401,368,4
405,368,3
413,368,3
414,368,3
432,368,3
436,368,1
453,368,3
461,368,5
465,368,2
467,368,3
508,368,3
550,368,3
557,368,3
604,368,2
613,368,3
625,368,1
638,368,4
649,368,3
650,368,4
654,368,4
657,368,3
672,368,3
687,368,3
688,368,4
697,368,4
701,368,2
724,368,3
730,368,4
741,368,2
748,368,3
754,368,2
757,368,4
758,368,2
779,368,5
825,368,3
860,368,3
879,368,3
887,368,3
895,368,2
908,368,2
924,368,4
925,368,2
930,368,3
1030,368,4
1039,368,3
1133,368,4
1136,368,5
1145,368,2
1231,368,3
1256,368,4
1275,368,4
1299,368,2
1311,368,1
1319,368,4
1361,368,4
1405,368,4
1441,368,3
1481,368,2
1547,368,3
1582,368,4
1584,368,4
1704,368,4
1888,368,4
1923,368,3
1970,368,3
2085,368,3
2114,368,4
2136,368,2
2190,368,3
2259,368,3
2314,368,5
2357,368,3
2449,368,4
2543,368,3
2579,368,3
2621,368,3
2632,368,3
2738,368,3
2809,368,3
2824,368,3
2945,368,3
3400,368,4
3504,368,3
3550,368,4
3703,368,3
3759,368,3
3837,368,2
3946,368,4
4049,368,3
4520,368,4
4768,368,2
4932,368,3
5215,368,3
6327,368,3
6364,368,4
6917,368,2
6946,368,4
7066,368,3
7093,368,3
7401,368,5
7557,368,4
8352,368,3
8676,368,4
9600,368,4
9896,368,3
7548,369,4
7947,369,5
9518,369,5
3614,370,4
3918,370,4
4134,370,4
4289,370,4
4289,370,4
4542,370,4
4548,370,4
4632,370,4
5030,370,4
5201,370,4
5243,370,4
5443,370,5
5764,370,4
6130,370,4
6333,370,4
6589,370,4
6619,370,3
6728,370,3
6823,370,4
7080,370,3
7351,370,3
7509,370,3
7513,370,5
8026,370,4
8541,370,3
8631,370,5
8824,370,3
8853,370,4
8987,370,3
9047,370,3
9407,370,4
9468,370,3
9655,370,3
7480,371,2
8653,371,2
4117,372,3
4622,372,3
5496,372,5
5840,372,4
6578,372,2
7138,372,4
7986,372,3
8018,372,4
8045,372,2
8142,372,1
8416,372,4
8592,372,3
8681,372,2
8823,372,4
9357,372,4
9707,372,3
3235,373,3
4778,373,5
4803,373,3
5702,373,5
6764,373,4
7004,373,4
7581,373,4
7947,373,5
8118,373,3
8925,373,4
9595,373,5
9701,373,5
4012,374,3
4019,374,4
4075,374,3
4260,374,3
5071,374,3
5401,374,5
5701,374,3
6331,374,2
7311,374,3
7784,374,4
8109,374,4
8159,374,4
8857,374,5
9240,374,2
5348,375,1
6168,375,3
6236,375,4
7401,375,5
8623,375,5
9235,375,4
9267,375,1
9743,375,4
1496,376,3
1500,376,3
1624,376,3
1674,376,4
1731,376,4
1868,376,5
1905,376,5
2241,376,3
2258,376,5
2285,376,4
2453,376,3
2584,376,5
2606,376,3
2682,376,4
2806,376,4
2958,376,4
2969,376,5
3006,376,5
3111,376,4
3133,376,2
3174,376,4
3243,376,4
3278,376,5
3298,376,5
3397,376,4
3483,376,4
3541,376,5
3573,376,4
3601,376,4
3884,376,3
3954,376,5
3996,376,4
4118,376,3
4336,376,4
4571,376,4
4584,376,5
4763,376,4
4806,376,4
5192,376,3
5249,376,4
5520,376,5
5630,376,3
5672,376,4
5951,376,4
6169,376,3
6315,376,5
6887,376,3
7026,376,1
7032,376,4
7169,376,4
7409,376,3
7551,376,3
8128,376,4
8401,376,3
8497,376,4
8716,376,4
9225,376,3
9320,376,5
9460,376,5
9515,376,3
9780,376,3
9857,376,2
9863,376,3
721,377,4
920,377,4
931,377,3
983,377,4
1499,377,4
1688,377,4
1920,377,3
2037,377,4
2137,377,4
2313,377,5
2316,377,5
2615,377,3
2652,377,5
2848,377,4
3021,377,4
3064,377,4
3193,377,3
3253,377,4
3597,377,4
3659,377,3
3730,377,3
3961,377,4
4029,377,4
4115,377,5
4231,377,5
4384,377,4
4586,377,5
4629,377,4
4873,377,4
5031,377,4
5123,377,4
5313,377,4
5319,377,4
5407,377,5
5422,377,4
5519,377,4
5587,377,4
5623,377,4
5709,377,4
5776,377,4
5844,377,4
5977,377,4
6381,377,4
6835,377,4
6862,377,4
6954,377,4
7273,377,4
7634,377,5
7664,377,5
8065,377,4
8683,377,4
8722,377,5
9054,377,4
9232,377,3
2982,378,5
3139,378,4
3941,378,5
4348,378,5
5179,378,5
5283,378,5
5783,378,1
6087,378,2
6371,378,5
6681,378,5
7662,378,5
7748,378,4
7820,378,2
7991,378,4
8512,378,3
8512,378,3
8767,378,2
8788,378,2
9195,378,5
9631,378,5
2902,379,4
3719,379,3
5681,379,3
6175,379,3
6800,379,4
7039,379,5
7054,379,3
7810,379,1
8305,379,4
8336,379,3
8588,379,4
9048,379,5
9397,379,5
9940,379,2
9975,379,4
6772,380,5
6913,380,1
8403,380,4
8946,380,3
9858,380,3
9858,380,3
430,381,4
582,381,1
859,381,3
971,381,4
1018,381,5
1128,381,5
1246,381,5
1262,381,4
1429,381,3
1593,381,4
1633,381,5
1801,381,1
1802,381,2
1812,381,4
2045,381,3
2163,381,5
2230,381,5
2352,381,2
2464,381,5
3128,381,5
3196,381,4
3360,381,5
3578,381,5
3758,381,5
4175,381,5
4215,381,4
4553,381,4
4776,381,3
4799,381,5
4891,381,4
4941,381,4
4955,381,5
5160,381,4
5415,381,5
5515,381,5
6005,381,5
6188,381,4
6496,381,4
6653,381,5
6673,381,5
6768,381,4
7095,381,2
7118,381,5
7226,381,5
7253,381,5
7728,381,5
8035,381,4
8087,381,5
8165,381,1
8401,381,5
9175,381,5
9975,381,5
4366,382,3
8209,382,4
8528,383,4
9371,383,4
4916,384,3
5159,384,3
7520,384,3
8632,384,5
8747,384,2
1853,385,3
4471,385,3
5273,385,3
5394,385,4
5468,385,3
5942,385,4
6158,385,4
6591,385,5
7040,385,3
8176,385,4
9772,385,3
9827,385,2
8336,386,5
8336,386,5
8336,386,5
8946,386,5
9473,386,4
9858,386,5
392,387,4
1043,387,3
1166,387,2
1194,387,2
1293,387,2
1376,387,3
1440,387,5
1529,387,3
1791,387,2
1835,387,2
2064,387,3
2268,387,4
2472,387,4
3034,387,1
3070,387,3
3197,387,1
3579,387,2
3641,387,2
4005,387,2
4027,387,3
4766,387,3
4937,387,2
4964,387,3
5151,387,3
5216,387,3
5263,387,3
5929,387,3
5967,387,2
6329,387,3
8320,387,3
8753,387,2
4292,388,4
4300,388,3
4893,388,4
7802,388,4
7885,388,3
7978,388,4
9421,388,3
9510,388,3
9585,388,4
9604,388,4
1444,389,4
1613,389,5
1621,389,5
1853,389,4
1960,389,5
2344,389,4
2425,389,2
2520,389,2
2790,389,5
3142,389,5
